ann‚eCAN;paysSelection;maillotNum;posteJeu;Joueur;DateNaiss 1;date_naiss;DateNaiss 2;paysClub;Club;club_2
2015;Congo;20;Milieu de terrain;Hardy Binguila;17 July 1996 ;1996-07-17;18;RD Congo;ÿDiables Noirs;Diables Noirs
2015;Congo;21;Milieu de terrain;Sagesse Bab‚l‚;13 February 1993 ;1993-02-13;21;RD Congo;ÿL‚opards;AC L‚opards
2015;Congo;22;Gardien de but;Pavelh Ndzila;12 January 1995 ;1995-01-12;20;RD Congo;ÿtoile du Congo;toile du Congo
2015;Congo;23;D‚fenseur;Atoni Mavoungou;22 December 1996 ;1996-12-22;18;RD Congo;ÿACNFF;ACNFF
2015;Cote d'Ivoire;1;Gardien de but;Boubacar Barry;30 December 1979 ;1979-12-30;35;Belgique;ÿLokeren;K.S.C. Lokeren Oost-Vlaanderen
2015;Cote d'Ivoire;2;D‚fenseur;Ousmane Viera;21 December 1986 ;1986-12-21;28;Turquie;ÿ€aykur Rizespor;€aykur Rizespor
2015;Cote d'Ivoire;3;Milieu de terrain;Roger Assal‚;13 November 1993 ;1993-11-13;21;RD Congo;ÿMazembe;TP Mazembe
2015;Cote d'Ivoire;4;D‚fenseur;Kolo Tour‚;19 March 1981 ;1981-03-19;33;Angleterre;ÿLiverpool;ÿLiverpool
2015;Cote d'Ivoire;5;D‚fenseur;Siaka Ti‚n‚;22 February 1982 ;1982-02-22;32;France;ÿMontpellier;Montpellier H‚rault Sport Club
2015;Cote d'Ivoire;6;Milieu de terrain;Cheick Doukour‚;11 September 1992 ;1992-09-11;22;France;ÿMetz;FC Metz
2015;Cote d'Ivoire;7;Attaquant;Seydou Doumbia;31 December 1987 ;1987-12-31;27;Russie;ÿCSKA Moscow;PFC CSKA Moscow
2015;Cote d'Ivoire;8;Attaquant;Salomon Kalou;5 August 1985 ;1985-08-05;29;Allemagne;ÿHertha BSC;Hertha BSC
2015;Cote d'Ivoire;9;Milieu de terrain;Cheick Tiot‚;21 June 1986 ;1986-06-21;28;Angleterre;ÿNewcastle United;Newcastle United F.C.
2015;Cote d'Ivoire;10;Attaquant;Gervinho;27 May 1987 ;1987-05-27;27;Italie;ÿRoma;A.S. Roma
2015;Cote d'Ivoire;11;Attaquant;Junior Tallo;21 December 1992 ;1992-12-21;22;France;ÿBastia;SC Bastia
2015;Cote d'Ivoire;12;Attaquant;Wilfried Bony;10 December 1988 ;1988-12-10;26;Pays de Galles;ÿSwansea City;Swansea City A.F.C.
2015;Cote d'Ivoire;13;D‚fenseur;Jean-Daniel Akpa Akpro;11 October 1992 ;1992-10-11;22;France;ÿToulouse;Toulouse FC
2015;Cote d'Ivoire;14;Milieu de terrain;"Isma‰l DiOman;d‚";28 August 1992 ;1992-08-28;22;France;ÿSaint-tienne;AS Saint-tienne
2015;Cote d'Ivoire;15;Milieu de terrain;Max Gradel;30 November 1987 ;1987-11-30;27;France;ÿSaint-tienne;AS Saint-tienne
2015;Cote d'Ivoire;16;Gardien de but;Sylvain Gbohouo;29 October 1988 ;1988-10-29;26;Cote d'Ivoire;ÿS‚w‚ Sport;ÿS‚w‚ Sport
2015;Cote d'Ivoire;17;D‚fenseur;Serge Aurier;24 December 1992 ;1992-12-24;22;France;ÿParis Saint-Germain;Paris Saint-Germain F.C.
2015;Cote d'Ivoire;18;Attaquant;Lacina Traor‚;20 May 1990 ;1990-05-20;24;France;ÿMonaco;AS Monaco FC
2015;Cote d'Ivoire;19;Milieu de terrain;Yaya Tour‚ÿ(c;13 May 1983 ;1983-05-13;31;Angleterre;ÿManchester City;ÿManchester City
2015;Cote d'Ivoire;20;Milieu de terrain;Serey Die;7 November 1984 ;1984-11-07;30;Suisse;ÿBasel;FC Basel
2015;Cote d'Ivoire;21;D‚fenseur;Eric Bailly;12 April 1994 ;1994-04-12;20;Espagne;ÿEspanyol;RCD Espanyol de Barcelona
2015;Cote d'Ivoire;22;D‚fenseur;Wilfried Kanon;6 July 1993 ;1993-07-06;21;Pays-Bas;ÿADO Den Haag;ADO Den Haag
2015;Cote d'Ivoire;23;Gardien de but;Sayouba Mand‚;15 June 1993 ;1993-06-15;21;NorvŠge;ÿStab‘k;Stab‘k Fotball
2015;Gabon;1;Gardien de but;Didier Ovono;23 January 1983 ;1983-01-23;31;Belgique;ÿOostende;K.V. Oostende
2015;Gabon;2;D‚fenseur;Aaron Appindangoy‚;2 February 1992 ;1992-02-02;22;Gabon;ÿMounana;CF Mounana
2015;Gabon;3;Attaquant;Johann Lengoualama;29 September 1992 ;1992-09-29;22;Maroc;ÿDifaƒ El Jadidi;Difaa Hassani El Jadidi
2015;Gabon;4;D‚fenseur;Yrondu Musavu-King;8 January 1992 ;1992-01-08;23;France;ÿCaen;Stade Malherbe Caen
2015;Gabon;5;D‚fenseur;Bruno Ecuele Manga;16 July 1988 ;1988-07-16;26;Pays de Galles;ÿCardiff City;Cardiff City F.C.
2015;Gabon;6;D‚fenseur;Johann Obiang;5 July 1993 ;1993-07-05;21;France;ÿChƒteauroux;LB Chƒteauroux
2015;Gabon;7;Attaquant;"Mali;ck Evouna";28 November 1992 ;1992-11-28;22;Maroc;ÿWydad Casablanca;Wydad Athletic Club
2015;Gabon;8;D‚fenseur;Lloyd Palun;28 November 1988 ;1988-11-28;26;France;ÿNice;OGC Nice
2015;Gabon;9;Attaquant;Pierre-Emerick Aubameyangÿ(c;18 June 1989 ;1989-06-18;25;Allemagne;ÿBorussia Dortmund;Borussia Dortmund
2015;Gabon;10;Milieu de terrain;Fr‚d‚ric Bulot;27 September 1990 ;1990-09-27;24;Angleterre;ÿCharlton Athletic;Charlton Athletic F.C.
2015;Gabon;11;Milieu de terrain;L‚vy Madinda;11 June 1992 ;1992-06-11;22;Espagne;ÿCelta Vigo;CD Vigo FS
2015;Gabon;12;Milieu de terrain;Gu‚lor Kanga;1 September 1990 ;1990-09-01;24;Russie;ÿRostov;FC Rostov
2015;Gabon;13;Milieu de terrain;Samson Mbingui;9 February 1992 ;1992-02-09;22;Alg‚rie;ÿMC El Eulma;MC El Eulma
2015;Gabon;14;D‚fenseur;Randal Oto'o;23 May 1994 ;1994-05-23;20;Portugal;ÿBraga;S.C. Braga
2015;Gabon;15;D‚fenseur;Henri Junior Ndong;23 August 1992 ;1992-08-23;22;France;ÿAuxerre;AJ Auxerre
2015;Gabon;16;Gardien de but;Anthony Milieu de terraina Mezui;7 March 1991 ;1991-03-07;23;France;ÿMetz;FC Metz
2015;Gabon;17;Milieu de terrain;Andr‚ Biyogo Poko;7 March 1993 ;1993-03-07;21;France;ÿBordeaux;FC Girondins de Bordeaux
2015;Gabon;18;Milieu de terrain;Alexander N'Doumbou;4 January 1992 ;1992-01-04;23;France;ÿMarseille B;ÿMarseille B
2015;Gabon;19;D‚fenseur;Benjamin Z‚ Ondo;18 June 1987 ;1987-06-18;27;Alg‚rie;ÿES S‚tif;E.S. S‚tifienne
2015;Gabon;20;Attaquant;Bonaventure Sokambi[4];29 January 1991 ;1991-01-29;23;Alg‚rie;ÿASO Chlef;ASO Chlef
2015;Gabon;21;Milieu de terrain;Romaric Rogomb‚;25 November 1990 ;1990-11-25;24;RD Congo;ÿL‚opards;AC L‚opards
2015;Gabon;22;Milieu de terrain;Didier Ibrahim N'Dong;17 June 1994 ;1994-06-17;20;France;ÿLorient;F.C. Lorient
2015;Gabon;23;Gardien de but;Yves Bits‚ki;23 April 1983 ;1983-04-23;31;Gabon;ÿBitam;US Bitam
2015;Ghana;1;Gardien de but;Brimah Razak;22 June 1987 ;1987-06-22;27;Espagne;ÿMirand‚s;CD Mirand‚s
2015;Ghana;2;Attaquant;Kwesi Appiah;12 August 1990 ;1990-08-12;24;Angleterre;ÿCambridge United;Cambridge United F.C.
2015;Ghana;3;Attaquant;Asamoah Gyanÿ(c;22 November 1985 ;1985-11-22;29;Emirats Arabes Unis;ÿAl-Ain;Al Ain FC
2015;Ghana;4;D‚fenseur;Edwin Gyimah;9 March 1991 ;1991-03-09;23;Afrique du Sud;ÿMpumalanga Black Aces;Mpumalanga Black Aces F.C.
2015;Ghana;5;D‚fenseur;Mohamed Awal;1 May 1988 ;1988-05-01;26;Afrique du Sud;ÿMaritzburg United;Maritzburg United F.C.
2015;Ghana;6;Milieu de terrain;Afriyie Acquah;5 January 1992 ;1992-01-05;23;Italie;ÿParma;Parma Calcio 1913
2015;Ghana;7;Milieu de terrain;Christian Atsu;10 January 1992 ;1992-01-10;23;Angleterre;ÿEverton;ÿEverton
2015;Ghana;8;Milieu de terrain;Emmanuel Agyemang-Badu;2 December 1990 ;1990-12-02;24;Italie;ÿUdinese;Udinese Calcio
2015;Ghana;9;Attaquant;Jordan Ayew;11 September 1991 ;1991-09-11;23;France;ÿLorient;F.C. Lorient
2015;Ghana;10;Milieu de terrain;Andr‚ Ayew;17 December 1989 ;1989-12-17;25;France;ÿMarseille;Olympique de Marseille
2015;Ghana;11;Milieu de terrain;Mubarak Wakaso;25 July 1990 ;1990-07-25;24;Ecosse;ÿCeltic;Celtic F.C.
2015;Ghana;12;Gardien de but;Ernest Sowah;31 March 1988 ;1988-03-31;26;RD Congo;ÿDon Bosco;ÿDon Bosco
2015;Ghana;13;Milieu de terrain;Mohammed Rabiu;31 December 1989 ;1989-12-31;25;Russie;ÿKuban Krasnodar;PFC Kuban Krasnodar
2015;Ghana;14;Milieu de terrain;Solomon Asante;15 September 1990 ;1990-09-15;24;RD Congo;ÿMazembe;TP Mazembe
2015;Ghana;15;Attaquant;Mahatma Otoo;6 February 1992 ;1992-02-06;22;NorvŠge;ÿSogndal;Sogndal Fotball
2015;Ghana;16;Gardien de but;Fatau Dauda;6 April 1985 ;1985-04-06;29;Ghana;ÿAshanti Gold;Ashanti Gold SC
2015;Ghana;17;D‚fenseur;Baba Rahman;2 July 1994 ;1994-07-02;20;Allemagne;ÿFC Augsburg;FC Augsburg
2015;Ghana;18;D‚fenseur;Daniel Amartey;21 December 1994 ;1994-12-21;20;Danemark;ÿCopenhagen;F.C. Copenhagen
2015;Ghana;19;D‚fenseur;Jonathan Mensah;13 July 1990 ;1990-07-13;24;France;ÿEvian;Evian Thonon Gaillard F.C.
2015;Ghana;20;Attaquant;David Accam;28 September 1990 ;1990-09-28;24;Etats-Unis;ÿChicago Fire;Chicago Fire FC
2015;Ghana;21;D‚fenseur;John Boye;23 April 1987 ;1987-04-23;27;Turquie;ÿKayseri Erciyesspor;Kayseri Erciyesspor
2015;Ghana;22;Milieu de terrain;Frank Acheampong;16 October 1993 ;1993-10-16;21;Belgique;ÿAnderlecht;R.S.C. Anderlecht
2015;Ghana;23;D‚fenseur;Harrison Afful;24 June 1986 ;1986-06-24;28;Tunisie;ÿES Tunis;Esp‚rance Sportive de Tunis
2015;Guin‚e;1;Gardien de but;Naby Yattara;12 January 1984 ;1984-01-12;31;France;ÿArles-Avignon;AC Arles
2015;Guin‚e;2;Attaquant;Mohamed Yattara;28 July 1993 ;1993-07-28;21;France;ÿLyon;Olympique Lyonnais
2015;Guin‚e;3;D‚fenseur;Issiaga Sylla;1 January 1994 ;1994-01-01;21;France;ÿToulouse;Toulouse FC
2015;Guin‚e;4;D‚fenseur;Florentin Pogba;19 August 1990 ;1990-08-19;24;France;ÿSaint-tienne;AS Saint-tienne
2015;Guin‚e;5;D‚fenseur;Fod‚ Camara;17 August 1988 ;1988-08-17;26;Guin‚e;ÿHoroya;Horoya AC
2015;Guin‚e;6;D‚fenseur;Kamil Zayatte;7 March 1985 ;1985-03-07;29;Angleterre;ÿSheffield Wednesday;ÿSheffield Wednesday
2015;Guin‚e;7;Milieu de terrain;Abdoul Camara;20 February 1990 ;1990-02-20;24;France;ÿAngers;Angers SCO
2015;Guin‚e;8;Milieu de terrain;Ibrahima Traor‚ÿ(c;21 April 1988 ;1988-04-21;26;Allemagne;ÿBorussia M”nchengladbach;ÿBorussia M”nchengladbach
2015;Guin‚e;9;Milieu de terrain;Guy-Michel Landel[34];7 July 1990 ;1990-07-07;24;Turquie;ÿOrduspor;Orduspor
2015;Guin‚e;10;Milieu de terrain;K‚vin Constant;15 May 1987 ;1987-05-15;27;Turquie;ÿTrabzonspor;Trabzonspor
2015;Guin‚e;11;Attaquant;Idrissa Sylla;3 December 1990 ;1990-12-03;24;Belgique;ÿZulte Waregem;S.V. Zulte Waregem
2015;Guin‚e;12;Milieu de terrain;Ibrahima Cont‚;3 April 1991 ;1991-04-03;23;Belgique;ÿAnderlecht;R.S.C. Anderlecht
2015;Guin‚e;13;D‚fenseur;Abdoulaye Ciss‚;30 November 1994 ;1994-11-30;20;France;ÿAngers B;ÿAngers B
2015;Guin‚e;14;Milieu de terrain;Lanfia Camara;3 October 1986 ;1986-10-03;28;Belgique;ÿRacing Mechelen;KRC Mechelen
2015;Guin‚e;15;Milieu de terrain;Naby Ke‹ta;10 February 1995 ;1995-02-10;19;Autriche;ÿRed Bull Salzburg;FC Red Bull Salzburg
2015;Guin‚e;16;Gardien de but;Abdul Aziz Keita;17 June 1990 ;1990-06-17;24;Guin‚e;ÿKaloum Star;AS Kaloum Star
2015;Guin‚e;17;Milieu de terrain;Boubacar Fofana;6 November 1989 ;1989-11-06;25;Portugal;ÿNacional;C.D. Nacional
2015;Guin‚e;18;Milieu de terrain;Seydouba Soumah;11 June 1991 ;1991-06-11;23;Slovaquie;ÿSlovan Bratislava;?K Slovan Bratislava
2015;Guin‚e;19;Attaquant;Fran‡ois Kamano;2 May 1996 ;1996-05-02;18;France;ÿBastia;SC Bastia
2015;Guin‚e;20;D‚fenseur;Baissama Sankoh;20 March 1992 ;1992-03-20;22;France;ÿGuingamp;En Avant de Guingamp
2015;Guin‚e;21;D‚fenseur;Mohammed Diarra;2 June 1992 ;1992-06-02;22;Danemark;ÿOB;Odense Boldklub
2015;Guin‚e;22;Gardien de but;Aboubacar Camara;1 June 1993 ;1993-06-01;21;Espagne;ÿUCAM Murcia;UCAM Murcia CF
2015;Guin‚e;23;D‚fenseur;Djibril Tamsir Paye;26 February 1990 ;1990-02-26;24;Belgique;ÿZulte Waregem;S.V. Zulte Waregem
2015;Guin‚e Equatoriale;1;Gardien de but;Felipe Ovono;26 July 1993 ;1993-07-26;21;Guin‚e Equatoriale;ÿDeportivo Mongomo;Deportivo Mongomo
2015;Guin‚e Equatoriale;2;D‚fenseur;Dani Evuy;11 March 1985 ;1985-03-11;29;No club; No club; No club
2015;Guin‚e Equatoriale;3;D‚fenseur;Igor;4 January 1995 ;1995-01-04;20;Espagne;ÿTropez¢n;CD Tropez¢n
2015;Guin‚e Equatoriale;4;D‚fenseur;Rui da Gracia Gomes;28 May 1985 ;1985-05-28;29;Malte;ÿHibernians;Hibernians F.C.
2015;Guin‚e Equatoriale;5;D‚fenseur;Diosdado Mbele;8 April 1997 ;1997-04-08;17;Guin‚e Equatoriale;ÿLeones Vegetarianos;Leones Vegetarianos FC
2015;Guin‚e Equatoriale;6;Milieu de terrain;Juvenal Edjogo Owono;3 April 1979 ;1979-04-03;35;Andorre;ÿSanta Coloma;ÿSanta Coloma
2015;Guin‚e Equatoriale;7;Milieu de terrain;Rub‚n Belima;11 February 1992 ;1992-02-11;22;Espagne;ÿReal Madrid Castilla;ÿReal Madrid Castilla
2015;Guin‚e Equatoriale;8;D‚fenseur;Randy;2 June 1987 ;1987-06-02;27;GrŠce;ÿIraklis Psachna;Iraklis Psachna F.C.
2015;Guin‚e Equatoriale;9;Attaquant;Ra£l Fabiani;23 February 1984 ;1984-02-23;30;Espagne;ÿOl¡mpic X…tiva;CD Ol¡mpic de X…tiva
2015;Guin‚e Equatoriale;10;Attaquant;Emilio Nsueÿ(c;30 September 1989 ;1989-09-30;25;Angleterre;ÿMiddlesbrough;Middlesbrough F.C.
2015;Guin‚e Equatoriale;11;Milieu de terrain;Javier Balboa;13 May 1985 ;1985-05-13;29;Portugal;ÿEstoril;G.D. Estoril Praia
2015;Guin‚e Equatoriale;12;Attaquant;Iv n Bolado;3 July 1989 ;1989-07-03;25;Inde;ÿPune City;FC Pune City
2015;Guin‚e Equatoriale;13;Gardien de but;Aitor Embela;17 April 1996 ;1996-04-17;18;Espagne;ÿM lagaÿ(Juvenil A;M laga CF
2015;Guin‚e Equatoriale;14;Milieu de terrain;Kike Boula;17 July 1993 ;1993-07-17;21;Espagne;ÿMallorca B;ÿMallorca B
2015;Guin‚e Equatoriale;15;Milieu de terrain;Ib n;11 December 1995 ;1995-12-11;19;Espagne;ÿValencia Mestalla;Valencia CF Mestalla
2015;Guin‚e Equatoriale;16;D‚fenseur;Sipo Bohale;21 April 1988 ;1988-04-21;26;Chypre;ÿAEK Larnaca;AEK Larnaca F.C.
2015;Guin‚e Equatoriale;17;Attaquant;Rub‚n Dar¡o;21 June 1993 ;1993-06-21;21;Guin‚e Equatoriale;ÿLeones Vegetarianos;Leones Vegetarianos FC
2015;Guin‚e Equatoriale;18;Milieu de terrain;Viera Ellong;14 June 1987 ;1987-06-14;27;Guin‚e Equatoriale;ÿThe Panthers;The Panthers F.C.
2015;Guin‚e Equatoriale;19;Milieu de terrain;Charly;18 February 1985 ;1985-02-18;29;Gibraltar;ÿCollege Europa;Europa FC
2015;Guin‚e Equatoriale;20;D‚fenseur;Miguel µngel;8 December 1990 ;1990-12-08;24;Guin‚e Equatoriale;ÿAkonangui;Akonangui FC
2015;Guin‚e Equatoriale;21;Milieu de terrain;Iv n Zarandona;30 August 1980 ;1980-08-30;34;Hong Kong;ÿBiu Chun Rangers;Dreams Metro Gallery FC
2015;Guin‚e Equatoriale;22;Milieu de terrain;Pablo Ganet;4 November 1994 ;1994-11-04;20;Espagne;ÿSan Sebasti n de los Reyes;UD San Sebasti n de los Reyes
2015;Guin‚e Equatoriale;23;Gardien de but;Carlos Mosibe;12 March 1991 ;1991-03-12;23;Guin‚e Equatoriale;ÿAtl‚tico Malabo;Atl‚tico Malabo
2015;Mali;1;Gardien de but;Germain Berth‚;24 October 1993 ;1993-10-24;21;Mali;ÿOnze Cr‚ateurs;Onze Cr‚ateurs de Niar‚la
2015;Mali;2;D‚fenseur;Fousseni Diawara;28 August 1980 ;1980-08-28;34;France;ÿTours;ÿTours
2015;Mali;3;D‚fenseur;Adama Tamboura;18 May 1985 ;1985-05-18;29;Danemark;ÿRanders;Randers FC
2015;Mali;4;D‚fenseur;Salif Coulibaly;13 May 1988 ;1988-05-13;26;RD Congo;ÿMazembe;TP Mazembe
2015;Mali;5;D‚fenseur;Idrissa Coulibaly;19 December 1987 ;1987-12-19;27;Maroc;ÿHassania Agadir;Hassania Agadir
2015;Mali;6;Milieu de terrain;Tongo Doumbia;6 August 1989 ;1989-08-06;25;France;ÿToulouse;Toulouse FC
2015;Mali;7;Attaquant;Mustapha Yatabar‚;26 January 1986 ;1986-01-26;28;Turquie;ÿTrabzonspor;Trabzonspor
2015;Mali;8;Milieu de terrain;Yacouba Sylla;29 November 1990 ;1990-11-29;24;Turquie;ÿKayseri Erciyesspor;Kayseri Erciyesspor
2015;Mali;9;Attaquant;Mohamed Traor‚[30];18 November 1988 ;1988-11-18;26;Sudan;ÿAl-Merrikh;Al-Merrikh SC
2015;Mali;10;Milieu de terrain;Bakary Sako;26 April 1988 ;1988-04-26;26;Angleterre;ÿWolverhampton Wanderers;ÿWolverhampton Wanderers
2015;Mali;11;Milieu de terrain;Sigamary Diarra;10 January 1984 ;1984-01-10;31;France;ÿValenciennes;Valenciennes F.C.
2015;Mali;12;Milieu de terrain;Seydou Keitaÿ(c;16 January 1980 ;1980-01-16;35;Italie;ÿRoma;A.S. Roma
2015;Mali;13;D‚fenseur;Ousmane Coulibaly;9 July 1989 ;1989-07-09;25;GrŠce;ÿPlatanias;Platanias F.C.
2015;Mali;14;Milieu de terrain;Sambou Yatabar‚;2 March 1989 ;1989-03-02;25;France;ÿGuingamp;En Avant de Guingamp
2015;Mali;15;D‚fenseur;Drissa Diakit‚;18 February 1985 ;1985-02-18;29;France;ÿBastia;SC Bastia
2015;Mali;16;Gardien de but;Soumbe‹la Diakit‚;25 August 1984 ;1984-08-25;30;Iran;ÿEsteghlal Khuzestan;Esteghlal Khuzestan F.C.
2015;Mali;17;Milieu de terrain;Mamoutou N'Diaye;15 March 1990 ;1990-03-15;24;Belgique;ÿZulte Waregem;S.V. Zulte Waregem
2015;Mali;18;Attaquant;Abdoulay Diaby;21 May 1991 ;1991-05-21;23;Belgique;ÿMouscron-P‚ruwelz;Royal Excel Mouscron
2015;Mali;19;D‚fenseur;Mohamed Konate;20 October 1992 ;1992-10-20;22;Maroc;ÿNahdat Berkane;RS Berkane
2015;Mali;20;Attaquant;Modibo Ma‹ga;3 September 1987 ;1987-09-03;27;France;ÿMetz;FC Metz
2015;Mali;21;Milieu de terrain;Abdou Traor‚;17 January 1988 ;1988-01-17;27;France;ÿBordeaux;FC Girondins de Bordeaux
2015;Mali;22;Gardien de but;N'Tji Samak‚;27 June 1994 ;1994-06-27;20;Mali;ÿCS Duguwolofila;CS Duguwolofila
2015;Mali;23;D‚fenseur;Molla Wagu‚;21 February 1991 ;1991-02-21;23;Italie;ÿUdinese;Udinese Calcio
2015;RDCongo;1;Gardien de but;Robert Kidiaba;1 February 1976 ;1976-02-01;38;RD Congo;ÿMazembe;TP Mazembe
2015;RDCongo;2;D‚fenseur;Issama Mpeko;3 March 1986 ;1986-03-03;28;Angola;ÿKabuscorp;ÿKabuscorp
2015;RDCongo;3;D‚fenseur;Jean Kasusula;5 August 1986 ;1986-08-05;28;RD Congo;ÿMazembe;TP Mazembe
2015;RDCongo;4;D‚fenseur;Christopher Oualembo;31 January 1987 ;1987-01-31;27;Portugal;ÿAcad‚mica de Coimbra;Associa‡Æo Acad‚mica de Coimbra ? O.A.F.
2015;RDCongo;5;Milieu de terrain;Nelson Munganga;27 July 1993 ;1993-07-27;21;RD Congo;ÿVita Club;Association Sportive Vita Club
2015;RDCongo;6;Milieu de terrain;C‚dric Makiadi;23 February 1984 ;1984-02-23;30;Allemagne;ÿWerder Bremen;ÿWerder Bremen
2015;RDCongo;7;Milieu de terrain;Youssouf Mulumbuÿ(c;25 January 1987 ;1987-01-25;27;Angleterre;ÿWest Bromwich Albion;ÿWest Bromwich Albion
2015;RDCongo;8;Milieu de terrain;Herv‚ Kage;10 April 1989 ;1989-04-10;25;Belgique;ÿGenk;K.R.C. Genk
2015;RDCongo;9;Attaquant;Dieumerci Mbokani;22 November 1985 ;1985-11-22;29;Ukraine;ÿDynamo Kyiv;FC Dynamo Kyiv
2015;RDCongo;10;Milieu de terrain;Neeskens Kebano;10 March 1992 ;1992-03-10;22;Belgique;ÿCharleroi;R. Charleroi S.C.
2015;RDCongo;11;Milieu de terrain;Yannick Bolasie;24 May 1989 ;1989-05-24;25;Angleterre;ÿCrystal Palace;ÿCrystal Palace
2015;RDCongo;12;D‚fenseur;Bawaka Mabele;9 June 1988 ;1988-06-09;26;RD Congo;ÿVita Club;Association Sportive Vita Club
2015;RDCongo;13;Attaquant;Junior Kabananga;4 April 1989 ;1989-04-04;25;Belgique;ÿCercle Brugge;Cercle Brugge K.S.V.
2015;RDCongo;14;D‚fenseur;Gabriel Zakuani;31 May 1986 ;1986-05-31;28;Angleterre;ÿPeterborough United;Peterborough United F.C.
2015;RDCongo;15;D‚fenseur;Jo‰l Kimwaki;14 October 1986 ;1986-10-14;28;RD Congo;ÿMazembe;TP Mazembe
2015;RDCongo;16;Gardien de but;Mulopo Kudimbana;21 January 1987 ;1987-01-21;27;Belgique;ÿAnderlecht;R.S.C. Anderlecht
2015;RDCongo;17;D‚fenseur;C‚dric Mongongu;22 June 1989 ;1989-06-22;25;France;ÿEvian;Evian Thonon Gaillard F.C.
2015;RDCongo;18;Milieu de terrain;Cedrick Mabwati;8 March 1992 ;1992-03-08;22;Espagne;ÿOsasuna;Club Atl‚tico Osasuna
2015;RDCongo;19;Attaquant;Jeremy Bokila;14 November 1988 ;1988-11-14;26;Russie;ÿTerek Grozny;FC Akhmat Grozny
2015;RDCongo;20;Milieu de terrain;Lema Mabidi;11 June 1993 ;1993-06-11;21;RD Congo;ÿVita Club;Association Sportive Vita Club
2015;RDCongo;21;Attaquant;Firmin Ndombe Mubele;17 April 1994 ;1994-04-17;20;RD Congo;ÿVita Club;Association Sportive Vita Club
2015;RDCongo;22;D‚fenseur;Chancel Mbemba Mangulu;8 August 1994 ;1994-08-08;20;Belgique;ÿAnderlecht;R.S.C. Anderlecht
2015;RDCongo;23;Gardien de but;Parfait Mandanda;10 October 1989 ;1989-10-10;25;Belgique;ÿCharleroi;R. Charleroi S.C.
2015;Senegal;1;Gardien de but;Bouna Coundoulÿ(c;4 March 1982 ;1982-03-04;32;Chypre;ÿEthnikos Achna;Ethnikos Achna FC
2015;Senegal;2;D‚fenseur;Kara Mbodj;11 November 1989 ;1989-11-11;25;Belgique;ÿGenk;K.R.C. Genk
2015;Senegal;3;D‚fenseur;Papy Djilobodji;12 January 1988 ;1988-01-12;27;France;ÿNantes;F.C. Nantes
2015;Senegal;4;Milieu de terrain;Alfred N'Diaye;6 March 1990 ;1990-03-06;24;Espagne;ÿReal Betis;Real Betis B
2015;Senegal;5;Milieu de terrain;Papakouli Diop;19 March 1986 ;1986-03-19;28;Espagne;ÿLevante;Levante UD
2015;Senegal;6;D‚fenseur;Lamine San‚;22 March 1987 ;1987-03-22;27;France;ÿBordeaux;FC Girondins de Bordeaux
2015;Senegal;7;Attaquant;Moussa Sow;19 January 1986 ;1986-01-19;28;Turquie;ÿFenerbah‡e;Fenerbah‡e SK
2015;Senegal;8;Milieu de terrain;Cheikhou Kouyat‚;21 December 1989 ;1989-12-21;25;Angleterre;ÿWest Ham United;West Ham United F.C.
2015;Senegal;9;Attaquant;Mame Biram Diouf;16 December 1987 ;1987-12-16;27;Angleterre;ÿStoke City;ÿStoke City
2015;Senegal;10;Milieu de terrain;Sadio Man‚;10 April 1992 ;1992-04-10;22;Angleterre;ÿSouthampton;Southampton F.C.
2015;Senegal;11;Attaquant;Dame N'Doye;21 February 1985 ;1985-02-21;29;Russie;ÿLokomotiv Moscow;FC Lokomotiv Moscow
2015;Senegal;12;Milieu de terrain;St‚phane Badji;29 May 1990 ;1990-05-29;24;NorvŠge;ÿBrann;SK Brann
2015;Senegal;13;D‚fenseur;Cheikh M'Bengue;23 July 1988 ;1988-07-23;26;France;ÿRennes;Stade Rennais F.C.
2015;Senegal;14;D‚fenseur;Zargo Tour‚;11 November 1989 ;1989-11-11;25;France;ÿLe Havre;Le Havre AC
2015;Senegal;15;Attaquant;Papiss Ciss‚;3 June 1985 ;1985-06-03;29;Angleterre;ÿNewcastle United;Newcastle United F.C.
2015;Senegal;16;Gardien de but;Lys Gomis;6 October 1989 ;1989-10-06;25;Italie;ÿTrapani;F.C. Trapani 1905
2015;Senegal;17;Milieu de terrain;Idrissa Gueye;26 September 1989 ;1989-09-26;25;France;ÿLille;Lille OSC
2015;Senegal;18;D‚fenseur;Pape Souar‚;6 June 1990 ;1990-06-06;24;France;ÿLille;Lille OSC
2015;Senegal;19;Attaquant;Moussa Konat‚;3 April 1993 ;1993-04-03;21;Suisse;ÿSion;FC Sion
2015;Senegal;20;D‚fenseur;Salif San‚;25 August 1990 ;1990-08-25;24;Allemagne;ÿHannover 96;Hannover 96
2015;Senegal;21;D‚fenseur;Lamine Gassama;20 October 1989 ;1989-10-20;25;France;ÿLorient;F.C. Lorient
2015;Senegal;22;Milieu de terrain;Henri Saivet;26 October 1990 ;1990-10-26;24;France;ÿBordeaux;FC Girondins de Bordeaux
2015;Senegal;23;Gardien de but;Papa Camara;16 January 1993 ;1993-01-16;22;France;ÿSochaux;FC Sochaux-Montb‚liard
2015;Tunisie;1;Gardien de but;Farouk Ben Mustapha;1 July 1989 ;1989-07-01;25;Tunisie;ÿClub Africain;Club Africain
